Date,AAPL,GOOGL,AMZN,MSFT,JPM,V,JNJ,PG,XOM,T,BAC,WMT,INTC,PFE,VZ,KO,TSLA,MRK,DIS,UNH,HD,ADBE,CMCSA,PEP,CSCO,NVDA,NFLX,ABT,NKE,CVX,ACN,TMUS,BMY,LLY,TMO,IBM,MCD,ORCL,UPS,MDT,COST,PM,AVGO,SAP,HON,NEE,TXN,MO
2019-12-18,68.32944834289145,67.8499984741211,89.7509994506836,149.3065558503977,123.31851284079241,181.1747174944774,131.04450390393325,114.23431086464586,57.482350627612455,21.571169468157976,32.314693450927734,114.91408762276335,51.655097649905336,32.49043006239367,50.85679181390026,48.895180443915876,25.375333786010742,76.21224676922246,147.77000427246094,276.624227123303,200.78350633391767,322.1000061035156,39.76721951272483,124.30312990503971,41.40036360844674,57.208729104345636,316.260009765625,81.8523842152482,96.87016027561202,101.11867297064974,193.01589683360388,75.62000274658203,56.8138553831356,121.12139642499925,316.78820956580205,108.05097863484974,181.39734292884972,49.90218499463668,106.73491370953656,103.63655580368301,280.8777823046136,69.7480085918744,285.382818110479,123.55695963776037,164.4600175193462,55.89851899201578,115.85587916664407,37.79019975263059
2019-12-19,68.25618551237808,67.59549713134766,89.0250015258789,149.0162613743924,122.97041181313534,180.1786250156952,131.19947599092592,113.18595517747826,57.779552098288654,21.677347752033636,32.35151994311429,113.42931435200077,51.45708314192666,32.482091947605056,50.35244255181316,48.45582855054105,26.488000869750977,76.67285100327798,146.17999267578125,280.42663133662893,201.03190340350773,324.3800048828125,39.60248192589893,123.55029086873942,41.961033501237736,57.510107051402954,324.5,81.53280498125388,97.16020393224193,101.0249416353564,191.55596750753696,76.04000091552734,56.2000919140266,122.25797546980765,317.1453694516745,107.97870531294615,180.34548003484824,50.12791430328021,106.57281942557607,103.44582778291506,277.1484518100884,70.73616283962669,289.6143096400141,123.28819999702309,163.01626662339186,55.76384173823402,114.90094841831306,38.19854074062854
2019-12-20,68.92288195619312,68.15499877929688,89.98100280761719,152.25787729769996,123.20250845984962,183.20602396203384,133.92580194799737,115.0000522576992,57.67222890441526,21.91206233930779,32.434349590577064,114.88572064001028,52.49216199212117,32.77360695522628,50.81544962622159,49.262823954028946,27.3526668548584,78.01199627565195,147.14999389648438,284.13392569006345,202.97339333927093,328.3699951171875,40.03263343072147,124.62963318854446,42.93996944865687,59.310873147093865,335.0,83.6477305564782,97.64360064683467,101.73214395574429,200.1355125431465,77.93000030517578,56.55590303406553,125.48775690374457,325.8163956889782,109.00662649166999,183.1965551955478,50.701609070923176,107.95047597369978,104.67191496666014,278.8470923479374,71.54317343293346,286.5585754364875,124.12227896300784,165.00958988810294,56.67639878650123,115.72855910819565,38.20596797022437
2019-12-23,68.50773025252595,67.9365005493164,89.41300201416016,153.00294808395148,122.82758510953552,183.7431270216465,132.8863522542933,114.42573062210869,57.67222776604371,21.934417268453508,32.25026377366953,113.67518994792289,53.15822682024245,32.831909172995,51.27019483180774,49.31661619192061,27.45199966430664,78.3275893918523,145.91000366210938,278.93427017411693,204.27082501661718,328.8299865722656,40.34382746269183,124.88357397033995,42.317009881470284,59.906151748797335,337.760009765625,81.12861854031298,96.89918821190071,101.65544875790779,199.9933332997638,77.47000122070312,56.52921806518045,125.39304438234036,324.3281688164122,109.03873180308909,182.2646057595925,50.4570771623852,106.45577780513541,103.33684797348567,279.85297137232016,70.48088339728663,284.8434847023743,123.40866888471679,165.22383438591194,56.37453362885182,117.32010392594212,38.05005752385962
2019-12-24,69.52364465385043,67.510498046875,89.69049835205078,152.383665975797,122.58656233696223,182.71771926063778,133.12340327999675,113.76025048128606,58.07674339781533,21.850589189978354,32.38832541189001,112.66328216482025,53.329228616971584,32.7569416941717,50.815455003504,49.137283460577066,27.890666961669922,78.16552844837584,144.5800018310547,280.6737815899863,201.97046687524795,329.0,40.36212618002288,124.33939256298507,42.85987905853557,59.32830989266132,334.010009765625,82.12499084739606,96.51249135045197,102.60972117024045,199.75630437034658,77.05000305175781,56.05777544091595,124.14280735551719,325.6873763242022,108.90221835912935,180.77914686464536,50.579344140234014,105.73544944836847,103.60021878376772,278.9039422630338,70.83498009942737,284.3635737617005,124.29837746299008,164.34826827812276,55.475902797329425,117.07454327273626,38.31052009034276
2019-12-26,69.55538202253678,67.32749938964844,90.05049896240234,152.46109237567075,123.08642020609703,183.48923399451152,133.0960510705869,114.04284844310581,57.94465539693882,21.78911639884759,32.50797716386451,113.11723041816252,53.473240767489365,32.731965736917466,50.66662642120862,49.244880324753765,28.527332305908203,78.13141641611266,145.39999389648438,280.711748806647,203.1114610574479,329.6300048828125,40.9387268684461,124.13077217676836,42.52170737030777,59.4677883548781,334.6000061035156,81.97459255423821,97.00552094277913,102.814204070295,200.60954326469772,77.45999908447266,56.24456539484622,124.07651379835988,323.9710271792002,108.396296968913,181.4065472310764,50.268982425501456,107.23013613836267,103.30950632653182,279.45439374970624,71.01614411511434,285.4921051557253,124.11301418598396,164.46004099709913,55.78705708064613,117.05637624386083,37.97089559279682
2019-12-27,71.0939020775914,68.19999694824219,94.14600372314453,154.28989862033012,124.34508129307447,185.29589452634718,133.30575583727574,114.46219657212049,57.95290635518021,21.92882537841797,32.85772010665146,113.4293191581101,53.923280014577394,32.84023746599273,50.75757311907881,49.32558089898689,29.0,78.19966500907779,146.0500030517578,281.38672591783256,203.53467498019336,332.8800048828125,41.27736282348633,124.1489397580908,42.70858787252341,59.72682249348018,332.9599914550781,82.23776900158819,97.64359114707801,103.001655759957,201.40584464122855,77.31999969482422,57.080715988712264,124.61636056929484,324.5563447543566,108.4123353135385,182.0708756122253,50.46648309658553,107.55427533530926,103.02661227668548,281.09600504366,70.83498412134156,283.74151114586266,125.92949934943016,164.9443846320144,56.25843027162691,117.19278340106388,37.97089559279682
2019-12-30,70.68851336001009,67.84049987792969,93.69999694824219,153.8447685664507,124.88063981919743,184.8759339443107,132.9228306283047,114.64452636527926,57.86210179683944,21.945592540806544,32.73806880952574,113.29692082161121,53.99528705222453,32.731966156953334,50.9725495660432,49.47802338392825,28.586000442504883,78.07169697763003,145.75,281.42473480205695,202.77095968412402,330.3500061035156,41.27736498646328,123.98567964493678,42.49499921165061,58.77786871536938,329.0799865722656,82.26596593851254,98.16564751789834,102.61824704437984,201.20677166634533,77.47000122070312,57.009556657607014,124.569023015783,323.9908768342455,108.57297328399069,182.3015534798426,50.22195482207373,107.34718571632743,103.82053749744642,279.17918830613274,71.13967693957837,281.2711659622682,124.79882780712569,164.46002534256905,56.12143682014823,116.59254942727672,37.978434057018774
2019-12-31,70.80328375712213,66.78949737548828,92.0999984741211,151.6966459126843,123.6398902629916,182.6786558184033,132.30277319393977,113.43207518334042,56.97877368723442,21.800292793712597,32.24106404996705,113.01319961049256,53.66226192091984,32.30719510614922,50.608751228201825,49.49594957887322,27.0,77.55139974452436,143.6699981689453,279.1528022029418,199.7621495450711,326.25,41.29567027678667,123.97657875027419,42.30811975856172,57.510095686652235,322.0,81.30721040141367,97.23755400644434,101.81731424298599,199.0642561494862,77.94000244140625,56.56479465198008,124.24698505418645,322.29439057596335,106.42881154771246,181.5818615279255,49.44135093953978,104.48386500783104,103.11788265567226,279.938298260928,70.57969949040256,278.2498335658896,123.41795170935109,164.3668864676045,56.09356830933506,115.728562226877,37.58597321565842
2020-01-02,72.34423137807079,67.42050170898438,93.75,153.6415619355843,124.7824563125497,184.5732294950037,133.00486809612323,113.49588318105869,57.98593654596948,21.884119362098012,32.535593125388566,112.40793007607374,54.22030775619079,32.731960372341746,50.749310582870734,49.60354176596604,28.299999237060547,77.68786905611081,145.2899932861328,279.457037004838,201.58399363571945,330.0,41.51532803949836,124.13985235588778,43.08531317601345,59.4652977435488,326.1000061035156,80.89361580546846,97.99162159159748,102.93348658756724,199.8985153476642,78.87999725341797,57.197046837961345,124.80581686133824,323.42534643066733,108.41234639344178,182.68907201192675,50.099692674608086,105.96055397323745,104.45019713321139,279.04630501324175,70.41501501540937,283.75930721787523,125.5031798526244,165.33560707219874,56.186451014834525,117.43835237099749,37.8803248997789
2020-01-03,72.5664715444103,67.4000015258789,93.2249984741211,153.19652143403616,123.52628429615332,183.99704957788066,130.84389337503308,111.36271418960827,58.89404047550234,21.559993381140746,32.195046927926036,111.84996287192823,53.83326598862435,32.2488972299963,50.09612918178671,48.70687755246315,29.366666793823242,77.34669026523864,146.39999389648438,273.07845072597263,199.79891131865563,329.1700134277344,41.03025191271743,122.86099569998501,42.95084142560968,58.55619300619893,326.7799987792969,80.60223839544123,97.24722398382757,103.7599480338297,197.66119292163842,78.05999755859375,56.086251895692264,123.41349904404295,318.9410638231024,107.26397379427002,183.97158460598612,49.836360469789206,103.52044633692242,103.26389288204152,275.2411102313811,70.01974487304688,282.150901385476,123.53842055512287,166.11800386404397,55.41089233782786,115.91952759737886,37.11048644578209
2020-01-06,71.74592172605415,67.58149719238281,93.0,151.99659256893398,122.68180201975757,183.59664372780622,131.29982047363026,111.73646776150255,58.05197009214582,21.7891184493767,31.670422054072205,111.02718919378951,53.63525215242055,32.33218326772673,49.699273303850596,49.00278731490568,29.364667892456055,77.81582886217558,145.5399932861328,273.77241997967235,199.20083999726543,328.2900085449219,40.87466107729784,122.7158747951424,42.26053916386499,57.86378267233994,323.1199951171875,80.4800437984572,97.59525360874133,103.29985970825743,197.44313141699672,78.12999725341797,56.34603541121347,124.47429592241117,317.31401342752156,107.14352440198125,184.16534390448174,50.18433698683667,103.95261273276589,103.36426075418316,275.7155157990011,69.92092912057953,276.23254710653396,123.40867838183189,165.65229586950403,55.89154962809282,115.55575766548095,37.457671418725404
