1.215994921634663939e+01,1.544494533538818359e+01,1.121949958801269531e+01,2.194746363273921475e+01,2.959668207082723512e+01,2.026961957138781756e+01,4.674397060230871404e+01,4.454909547714980533e+01,5.198468777152314146e+01,9.442648250708776558e+00,8.242079987599671753e+00,4.088888988601144092e+01,1.567895854457211335e+01,1.196650696254555157e+01,2.090939623364292999e+01,2.371148808275967212e+01,1.899999976158142090e+00,2.286216561974145733e+01,3.553046285058838549e+01,4.211795328191443843e+01,2.758019425544142678e+01,2.945999908447265625e+01,9.941640360000983279e+00,4.524125381763958842e+01,1.121344869758510043e+01,3.257129645570413068e+00,3.850999832153320312e+01,1.960729886989501125e+01,1.956711132496758410e+01,6.611739329925374875e+01,4.857416799771268501e+01,2.775633387550730191e+01,2.029744602447659219e+01,2.775245208597581126e+01,5.898227652229074636e+01,1.119214834967982313e+02,6.315006874664370429e+01,2.680080022533386952e+01,4.961169564713202362e+01,2.763643626300258305e+01,6.010458694577684469e+01,4.034627974615005286e+01,2.673148886820496983e+01,5.187056664128494532e+01,4.063835289984494636e+01,1.026754451549728309e+01,2.276351920204303880e+01,1.303836983483566492e+01
1.188766553686220995e+01,1.514489459991455078e+01,1.116349983215332031e+01,2.148300675039893903e+01,2.923031745020229621e+01,2.022600802619063742e+01,4.636722230548183887e+01,4.393418048258743625e+01,5.071283938410812198e+01,9.452126059802777647e+00,8.075907012714909072e+00,4.078942963878230898e+01,1.555436112196542098e+01,1.179494529032868044e+01,2.093251096165116110e+01,2.367011888041341194e+01,1.840000033378601074e+00,2.265018324334565136e+01,3.474677810811672174e+01,4.150996398832908341e+01,2.706368313299872597e+01,2.843000030517578125e+01,9.727839644291297105e+00,4.528360312101987262e+01,1.124162196178330930e+01,3.167674320756680650e+00,3.776142883300781250e+01,1.956201871114724611e+01,1.933432567314382666e+01,6.499246202181774379e+01,4.760796011689629381e+01,2.715977888829763742e+01,2.012917824548158308e+01,2.758587734782850021e+01,5.743637202292287469e+01,1.113373322325351182e+02,6.248206945019604319e+01,2.586559126508494799e+01,4.896313572520489998e+01,2.738456832894195969e+01,5.885086330405803778e+01,4.057769494716978897e+01,2.485405070533874650e+01,5.074241377973277167e+01,3.968570919286706555e+01,1.010084334584275823e+01,2.223828096132156062e+01,1.305340376813011538e+01
1.176684795215652635e+01,1.512087059020996094e+01,1.106449985504150391e+01,2.166406904272918155e+01,2.890706607211011558e+01,1.970045471126965353e+01,4.601891130516961681e+01,4.359492563244167229e+01,5.012344531657239344e+01,9.155266477150052040e+00,8.009436879806955289e+00,4.038390447655488913e+01,1.547129287970349587e+01,1.177043370019540269e+01,2.040096563023657339e+01,2.357013846166651305e+01,1.853332996368408203e+00,2.225190894861627200e+01,3.438574651944212945e+01,4.089363983724285845e+01,2.640285492966638259e+01,2.800000000000000000e+01,9.518002804710880227e+00,4.504359079963066392e+01,1.119936189219807332e+01,3.140149080687249850e+00,3.729857254028320312e+01,1.938843796571469369e+01,1.953882831640248696e+01,6.410862699477085869e+01,4.724862895251768435e+01,2.669579471034138862e+01,2.022032389039558709e+01,2.736860724723880622e+01,5.702604918870742523e+01,1.108453825069550902e+02,6.187874267072682954e+01,2.571393512179660590e+01,4.786824937231990162e+01,2.733877101126885734e+01,5.818268078203779936e+01,4.047046380453868153e+01,2.465603863883884728e+01,4.987398377868150590e+01,3.854108769193211970e+01,1.005244782279594240e+01,2.185713952528156412e+01,1.311350444048019348e+01
1.207465171229871004e+01,1.529579639434814453e+01,1.125000000000000000e+01,2.165618903748566026e+01,2.956795626247294351e+01,1.996667511557402008e+01,4.640275938808788680e+01,4.393419365095219575e+01,5.014204040728647982e+01,9.493180193277842349e+00,8.341781519345305540e+00,4.039154548183847027e+01,1.562358149492537862e+01,1.191136403218352235e+01,2.100184400101813509e+01,2.361839749886989637e+01,1.911332964897155762e+00,2.200137615704044691e+01,3.410397226089461498e+01,4.187643634844563678e+01,2.663832631953575358e+01,2.795000076293945312e+01,9.561555372524717100e+00,4.533302451879307426e+01,1.132614550310902679e+01,3.245661844635270299e+00,3.836285781860351562e+01,1.947900168456417802e+01,1.967153922786677711e+01,6.556731151672370572e+01,4.761594094935627197e+01,2.656322691462723640e+01,2.037457782491957659e+01,2.817975001276330715e+01,5.782761944047279457e+01,1.122842783719715385e+02,6.284121380856712591e+01,2.609307612869546134e+01,4.871904599316932405e+01,2.775091858841495451e+01,5.954906571444556818e+01,4.042530708530716055e+01,2.493472317765194290e+01,5.126997028164277026e+01,3.988510783713314822e+01,9.957439584863115201e+00,2.197441651351545033e+01,1.328882003136601675e+01
1.207070382377092876e+01,1.516516494750976562e+01,1.101599979400634766e+01,2.123897505890031923e+01,2.880648493765407991e+01,1.950767429368750427e+01,4.557110041260062161e+01,4.320619019692839657e+01,4.895084592862794182e+01,9.303697483100885179e+00,8.109140602986908419e+00,3.997072518949028819e+01,1.523593345567960178e+01,1.161112943384079088e+01,2.070718059921792076e+01,2.323912602254517878e+01,1.912667036056518555e+00,2.130119156205068265e+01,3.351399487420142265e+01,3.971929303167622294e+01,2.571924481531095452e+01,2.751000022888183594e+01,9.339833484596555380e+00,4.490241879010826409e+01,1.099509653236991547e+01,3.319061681109960915e+00,3.739142990112304688e+01,1.897334317757714928e+01,1.920160398625001719e+01,6.472666505332091447e+01,4.673755906430920959e+01,2.198964613300500304e+01,2.018527607010342351e+01,2.739034267468915118e+01,5.465951829023432396e+01,1.106547259571046169e+02,6.179973353908297895e+01,2.509889264179143709e+01,4.685007154328991419e+01,2.640000317540376429e+01,5.803253482140656416e+01,3.974797924752697753e+01,2.409133737554112997e+01,4.874583496315530340e+01,3.885861989080590462e+01,9.878569887208277223e+00,2.157128076248221404e+01,1.302834795660308842e+01
1.186823573905995133e+01,1.487162208557128906e+01,1.064850044250488281e+01,2.112089085950856671e+01,2.856223391229071851e+01,1.939980184202659075e+01,4.504507550492204615e+01,4.294468770290378501e+01,4.835524232751109253e+01,9.218430835897619247e+00,7.884806768256249043e+00,3.960345974126074253e+01,1.509809429097361821e+01,1.116438630811687993e+01,2.049919009707214812e+01,2.310119973341735999e+01,1.833333015441894531e+00,2.113417251395439322e+01,3.252776943194054837e+01,3.913630112139804851e+01,2.495965702508994610e+01,2.712000083923339844e+01,9.086444073228037155e+00,4.471181788304084392e+01,1.090352922072462682e+01,3.314474616621970959e+00,3.678571319580078125e+01,1.889410124239497790e+01,1.855764857106211352e+01,6.399115773368702520e+01,4.643412753626449074e+01,1.779719535776928652e+01,1.968046361963155988e+01,2.689062510840357589e+01,5.375295200566840492e+01,1.092527479445281813e+02,6.113173472444294987e+01,2.485456103657667981e+01,4.630612394228639772e+01,2.594206049090835364e+01,5.718500342392767521e+01,3.946011897094368237e+01,2.352664504219701058e+01,4.859974011001424543e+01,3.789861219613543852e+01,9.735171391788618678e+00,2.121946169675394955e+01,1.308345227125085763e+01
1.182057756363107970e+01,1.487737655639648438e+01,1.033650016784667969e+01,2.088473177239813694e+01,2.823897151919506499e+01,1.991389014435833005e+01,4.450485636950519108e+01,4.266903567228510497e+01,4.757352350259295548e+01,9.215267368605076115e+00,7.785104715668619058e+00,3.901431366715991800e+01,1.500722490324092817e+01,1.101569165536745132e+01,2.049341205802755894e+01,2.336669481917363100e+01,1.767333030700683594e+00,2.071020510565075057e+01,3.244852091705173081e+01,3.880315528716774054e+01,2.461785814222534086e+01,2.690999984741210938e+01,8.884521719777268345e+00,4.548125884576294453e+01,1.075561570106730436e+01,3.335117338031210465e+00,3.672142791748046875e+01,1.881862720526964949e+01,1.873386519537183759e+01,6.229139696890088373e+01,4.682540353278080403e+01,1.691893576272400068e+01,1.962438052666002264e+01,2.673853927120558893e+01,5.326628582922243993e+01,1.085332478622623853e+02,6.133284539279383552e+01,2.514101666483670883e+01,4.636190363801254932e+01,2.591154750475624269e+01,5.732057761073878766e+01,3.907627898805638722e+01,2.362198033483998927e+01,4.694404132093427506e+01,3.735213355683419678e+01,9.611488792246703383e+00,2.112416259338759872e+01,1.310849685479894688e+01
1.154829191757897533e+01,1.457807826995849609e+01,1.023349952697753906e+01,2.044388969897941521e+01,2.751343328935116617e+01,1.958569642497578300e+01,4.415654756197822195e+01,4.315673237886159086e+01,4.653742099925809583e+01,9.174214539457128836e+00,7.452765435535336103e+00,3.870824283157875811e+01,1.467870397179876463e+01,1.084221788600311953e+01,2.030274683675395764e+01,2.284950313241266784e+01,1.666000008583068848e+00,2.040828719201998354e+01,3.151512939443442463e+01,3.796196635696239241e+01,2.435959326094774369e+01,2.639999961853027344e+01,8.757829786879522516e+00,4.527653821409480628e+01,1.050204455307953921e+01,3.144736652135943444e+00,3.550571441650390625e+01,1.859598672191119206e+01,1.795065999095704257e+01,6.059164438712087986e+01,4.586716596020004744e+01,1.574239900033313511e+01,1.920370119543690279e+01,2.610121496618663883e+01,5.235976256662190309e+01,1.058276193038190485e+02,6.084441904168587456e+01,2.471132310347982752e+01,4.614570644257780430e+01,2.524753677221170278e+01,5.832974876206146320e+01,3.841025601883261231e+01,2.293260688882619647e+01,4.602691694355642227e+01,3.649548498101867011e+01,9.480633131767634225e+00,2.064041347484928934e+01,1.276788748895744874e+01
1.097913319862367132e+01,1.408858871459960938e+01,9.819999694824218750e+00,1.969604163949607667e+01,2.602640745231135710e+01,1.840146811568964580e+01,4.392909068780418380e+01,4.249233667455966668e+01,4.512906676354091218e+01,8.940517279177555565e+00,6.148322930942300424e+00,3.886893065531271674e+01,1.414747290950492697e+01,1.060059040466689417e+01,1.963253669126385148e+01,2.281847818459781863e+01,1.539999961853027344e+00,1.999074383528473220e+01,2.999176897445567391e+01,3.606302410379176848e+01,2.287842492092994107e+01,2.477000045776367188e+01,8.504438851011272504e+00,4.529771783476004998e+01,1.014986094203393030e+01,2.825905528875646056e+00,3.284999847412109375e+01,1.860354038678113398e+01,1.770482023356857937e+01,5.827380422447289021e+01,4.407848939781101194e+01,1.494699442859796434e+01,1.871291960631975471e+01,2.572461074404902348e+01,5.010772321851518285e+01,1.042689034622025446e+02,6.006869260075155381e+01,2.314422733087434025e+01,4.475792001810798837e+01,2.493460882931705669e+01,5.693646362806994432e+01,3.828607613695547940e+01,2.098183034831808769e+01,4.316189791930747077e+01,3.416190274528660353e+01,9.308548515578989324e+00,1.932106168476532559e+01,1.251243240648247301e+01
1.096729577542510370e+01,1.403903865814208984e+01,9.835000038146972656e+00,1.945200031542833585e+01,2.541579524818567393e+01,1.844049234564893069e+01,4.386511837973115746e+01,4.277505587800128239e+01,4.391926429202584359e+01,8.845774831491974410e+00,5.832598585451273188e+00,3.775182263979822039e+01,1.417544019834218183e+01,1.054482976424498375e+01,1.925120669418373254e+01,2.269434451800491104e+01,1.610000014305114746e+00,1.952823326852520935e+01,2.947223631045375924e+01,3.525515183714234269e+01,2.224038618682527257e+01,2.409000015258789062e+01,8.211454356256529863e+00,4.483183214391511484e+01,9.910376776018823719e+00,2.789204059264720037e+00,3.245142745971679688e+01,1.830543788987383280e+01,1.748290802981090764e+01,5.661730837203708688e+01,4.236165367328543851e+01,1.509613115323356247e+01,1.869188969753528440e+01,2.545664333710295679e+01,4.839007353860849037e+01,1.034228004677570283e+02,5.994660273787761184e+01,2.229327328167394739e+01,4.332829774198471995e+01,2.377450515910979689e+01,5.393904337067158394e+01,3.758050845616534730e+01,2.032913282692855006e+01,4.308073750590450857e+01,3.341604161065008327e+01,9.097034220604227173e+00,1.943833848780777984e+01,1.231707814940589074e+01
